,content,time,author
1382,<@!377787590729924608>,2021-11-30 03:04:55.762,528580754683461632
1383,<@!377787590729924608> mau ikut ga,2021-11-30 03:05:05.855,528580754683461632
1384,parahan ini <@!386643626530308096>,2021-11-30 03:51:32.744,528580754683461632
1385,<@!386643626530308096> rollin dong i forogt to react,2021-11-30 03:53:31.055,528580754683461632
1386,<@!528580754683461632>,2021-11-30 03:54:25.341,386643626530308096
1387,<@528580754683461632> black butler,2021-11-30 06:26:42.713,386643626530308096
1388,in raid? <@!528580754683461632>,2021-11-30 06:33:12.866,377787590729924608
1389,<@!528580754683461632>,2021-11-30 06:33:37.020,377787590729924608
1390,<@!377787590729924608> kpn harus start,2021-11-30 06:36:33.723,528580754683461632
1391,$give Undertaker <@!528580754683461632>,2021-11-30 06:54:59.750,386643626530308096
1392,$givek <@!386643626530308096> 300,2021-11-30 06:55:13.403,528580754683461632
1393,<@!377787590729924608> mana codenya,2021-11-30 07:07:14.469,528580754683461632
1394,<@!377787590729924608>,2021-11-30 14:48:48.968,528580754683461632
1395,<@!377787590729924608> coba .rd party,2021-11-30 15:12:22.997,528580754683461632
1396,how many mins left? <@!528580754683461632>,2021-11-30 15:20:30.617,377787590729924608
1397,<@!377787590729924608>,2021-11-30 16:17:32.607,490180796804497419
1398,<@!528580754683461632> sleepy yet?,2021-11-30 16:18:06.446,377787590729924608
1399,<@528580754683461632> main,2021-11-30 16:18:13.424,490180796804497419
1400,<@!352058734815608843>,2021-11-30 16:18:41.875,490180796804497419
1401,<@!352058734815608843>,2021-11-30 16:18:43.670,490180796804497419
1402,$givek <@!292567325855711235> 2300,2021-11-30 17:38:32.952,345445833489121280
1403,$give <@!345445833489121280> akame,2021-11-30 17:38:47.857,292567325855711235
1404,$give <@!345445833489121280> yumeko jabami,2021-11-30 17:39:01.719,292567325855711235
1405,$give <@!292567325855711235> Shirakami Fubuki,2021-11-30 17:40:53.103,377787590729924608
1406,<@!292567325855711235>,2021-11-30 17:41:05.043,377787590729924608
1407,$give <@!490180796804497419> erina nakiri,2021-11-30 17:43:21.686,377787590729924608
1408,$give <@!490180796804497419> erina nakiri,2021-11-30 17:43:26.149,377787590729924608
1409,$give <@!490180796804497419> alice nakiri,2021-11-30 17:44:01.487,377787590729924608
1410,$kakerarefund <@!345445833489121280>,2021-11-30 17:47:00.219,377787590729924608
1411,$give <@!377787590729924608> Tsukasa Mizugaki,2021-11-30 17:52:15.809,332167919335243778
1412,$givek <@!332167919335243778> 99,2021-11-30 17:52:30.299,377787590729924608
1413,$givek <@!332167919335243778> 1,2021-11-30 17:52:44.298,377787590729924608
1414,$k <@!332167919335243778>,2021-11-30 17:53:00.491,377787590729924608
1415,$give <@!345445833489121280> 650,2021-11-30 17:55:43.752,332167919335243778
1416,$givek <@!345445833489121280> 650,2021-11-30 17:55:58.976,332167919335243778
1417,$givek <@!345445833489121280> 650,2021-11-30 17:56:18.269,332167919335243778
1418,$give <@!332167919335243778> rengoku,2021-11-30 17:56:37.536,345445833489121280
1419,$give <@!332167919335243778> Kyoujurou Rengoku,2021-11-30 17:57:28.903,345445833489121280
1420,$givek <@!332167919335243778> 1 semangat nugas kak,2021-11-30 19:02:16.938,377787590729924608
1421,<@!377787590729924608>,2021-12-01 12:14:17.604,528580754683461632
1422,<@!377787590729924608> jec minjem 30k dong i lupa i order fodders malah beli doppo WKWKKW,2021-12-01 12:14:49.062,528580754683461632
1423,.give <@!528580754683461632> 30000,2021-12-01 12:31:06.733,377787590729924608
1424,<@!490180796804497419>,2021-12-01 13:43:04.287,386643626530308096
1425,<@345445833489121280> gib anigame money,2021-12-01 17:25:17.762,377787590729924608
1426,<@345445833489121280>,2021-12-01 17:25:23.856,377787590729924608
1427,.g <@345445833489121280>,2021-12-01 17:25:55.620,377787590729924608
1428,$givek <@345445833489121280> 2260,2021-12-01 17:26:39.993,377787590729924608
1429,<@345445833489121280>,2021-12-01 17:27:23.876,377787590729924608
1430,.give <@!377787590729924608> 226000,2021-12-01 17:27:26.608,345445833489121280
1431,owopat <@345445833489121280>,2021-12-01 17:27:51.587,377787590729924608
1432,<@345445833489121280>,2021-12-01 17:28:32.152,377787590729924608
1433,<@345445833489121280>,2021-12-01 17:30:04.455,377787590729924608
1434,<@!332167919335243778>,2021-12-02 01:42:31.095,377787590729924608
1435,<@!292567325855711235> bad news btw mike :(,2021-12-02 01:42:47.026,377787590729924608
1436,$give <@!377787590729924608> shirakami fubuki,2021-12-02 02:08:29.448,292567325855711235
1437,$give <@!292567325855711235> aqua,2021-12-02 02:08:56.439,377787590729924608
1438,owobonk <@!292567325855711235>,2021-12-02 02:09:10.940,377787590729924608
1439,<@!528580754683461632> black butler,2021-12-02 04:57:34.828,386643626530308096
1440,.give <@!377787590729924608> 30000,2021-12-02 05:25:39.213,528580754683461632
1441,udh beli doppo? <@!528580754683461632>,2021-12-02 05:25:59.997,377787590729924608
1442,punya kenma gowther fuyumi ga? <@!490180796804497419>,2021-12-02 06:10:08.563,377787590729924608
1443,.trade <@!377787590729924608>,2021-12-02 06:23:18.749,892355468314435594
1444,owopat <@!377787590729924608>,2021-12-02 06:23:48.692,892355468314435594
1445,ikut ga? <@!528580754683461632>,2021-12-02 08:05:33.993,377787590729924608
1446,<@!292567325855711235>,2021-12-02 08:33:08.053,377787590729924608
1447,$givek <@!377787590729924608> 10000,2021-12-02 08:33:37.587,292567325855711235
1448,.dg fight <@!490180796804497419>,2021-12-02 09:07:00.375,377787590729924608
1449,.dg fight <@!490180796804497419>,2021-12-02 09:09:28.123,377787590729924608
1450,owobonk <@!490180796804497419>,2021-12-02 09:09:55.825,377787590729924608
1451,owohug <@!332167919335243778>,2021-12-02 10:12:01.952,377787590729924608
1452,owohug <@!377787590729924608>,2021-12-02 10:12:11.283,332167919335243778
1453,owokiss <@!332167919335243778>,2021-12-02 10:12:15.917,528580754683461632
1454,owokiss <@!332167919335243778>,2021-12-02 10:12:52.050,377787590729924608
1455,Cal crocodile <@528580754683461632>,2021-12-02 11:43:52.269,386643626530308096
1456,<@!377787590729924608>,2021-12-02 12:30:00.724,528580754683461632
1457,<@!377787590729924608>,2021-12-02 12:30:15.343,528580754683461632
1458,hah koe dpt saika algi? <@!528580754683461632>,2021-12-02 13:21:32.425,377787590729924608
1459,.trade <@!528580754683461632>,2021-12-02 13:36:24.862,377787590729924608
1460,<@!377787590729924608> BISA JEC,2021-12-02 13:46:04.177,528580754683461632
1461,<@!345445833489121280> look at the art,2021-12-02 16:57:53.752,386643626530308096
1462,owobonk <@!528580754683461632>,2021-12-02 16:58:05.963,377787590729924608
1463,<@!386643626530308096> whoo,2021-12-02 16:58:22.692,345445833489121280
1464,<@!332167919335243778>,2021-12-02 18:38:43.370,377787590729924608
1465,<@!332167919335243778>,2021-12-02 18:39:09.849,377787590729924608
1466,owopat <@!332167919335243778>,2021-12-02 18:47:59.516,377787590729924608
1467,dateng ontime heh <@345445833489121280>,2021-12-02 18:53:41.237,377787590729924608
1468,<@!345445833489121280>,2021-12-03 08:57:22.780,386643626530308096
1469,.give <@!386643626530308096> 70000,2021-12-03 12:34:38.808,528580754683461632
1470,<@!332167919335243778> mau ga,2021-12-03 14:08:48.397,386643626530308096
1471,ga main cal <@!528580754683461632>,2021-12-03 16:44:27.023,490180796804497419
1472,<@!377787590729924608>,2021-12-03 17:04:37.187,528580754683461632
1473,.trade <@!528580754683461632>,2021-12-03 17:18:07.536,377787590729924608
1474,<@!528580754683461632>,2021-12-04 15:28:07.513,377787590729924608
1475,rpg miniboss <@!892355468314435594>,2021-12-04 16:08:01.154,377787590729924608
1476,.trade <@!377787590729924608>,2021-12-04 16:08:56.964,892355468314435594
1477,owohug <@!377787590729924608>,2021-12-04 16:09:27.035,892355468314435594
1478,owoslap <@!345445833489121280>,2021-12-04 16:10:09.876,892355468314435594
1479,.g <@!345445833489121280>,2021-12-04 16:14:55.357,377787590729924608
1480,rpg duel <@!892355468314435594>,2021-12-04 17:53:37.938,377787590729924608
1481,owopat <@!332167919335243778>,2021-12-04 17:56:01.360,377787590729924608
1482,<@!892355468314435594> kasih bucky pat juga dong,2021-12-04 17:56:11.819,377787590729924608
1483,owobonk <@!332167919335243778>,2021-12-04 17:56:23.245,892355468314435594
1484,owobully <@!345445833489121280>,2021-12-04 17:56:41.867,377787590729924608
1485,<@!377787590729924608> pc,2021-12-04 17:56:56.427,332167919335243778
1486,<@!332167919335243778> ayo dbd kalo mau,2021-12-04 17:57:26.791,386643626530308096
1487,<@!386643626530308096>,2021-12-04 17:57:46.819,377787590729924608
1488,owohug <@!386643626530308096>,2021-12-04 17:58:34.359,377787590729924608
1489,owopat <@!377787590729924608>,2021-12-04 17:58:55.710,386643626530308096
1490,<@!332167919335243778>,2021-12-04 18:01:52.099,386643626530308096
1491,$give <@386643626530308096> 362,2021-12-04 18:03:52.064,332167919335243778
1492,$give tomura shigaraki <@!332167919335243778>,2021-12-04 18:04:40.822,386643626530308096
1493,$givek <@386643626530308096> 362,2021-12-04 18:04:43.863,332167919335243778
1494,$give tomura shigaraki <@!332167919335243778> | TOA Full Version,2021-12-04 18:05:01.841,386643626530308096
1495,$give tomura shigaraki <@!332167919335243778>,2021-12-04 18:05:12.417,386643626530308096
1496,$givek <@386643626530308096> 362,2021-12-04 18:05:27.238,332167919335243778
1497,ill pay for it laterr <@!528580754683461632>,2021-12-05 08:52:50.569,377787590729924608
1498,owobonk <@!528580754683461632>,2021-12-05 08:53:38.472,377787590729924608
1499,<@!528580754683461632>,2021-12-05 10:21:22.646,377787590729924608
1500,gajadii <@!528580754683461632>,2021-12-05 10:30:08.332,377787590729924608
1501,owobonk <@!528580754683461632>,2021-12-05 13:03:00.897,377787590729924608
1502,owobonk <@!345445833489121280>,2021-12-05 13:46:37.053,377787590729924608
1503,owobonk <@!345445833489121280>,2021-12-05 13:46:47.631,377787590729924608
1504,owoslap <@!377787590729924608>,2021-12-05 13:46:57.389,345445833489121280
1505,u juga <@!345445833489121280>,2021-12-05 13:47:53.442,377787590729924608
1506,u juga <@!490180796804497419>,2021-12-05 13:47:56.013,377787590729924608
1507,owokiss <@!386643626530308096>,2021-12-05 13:48:32.940,377787590729924608
1508,<@!528580754683461632>,2021-12-05 13:49:17.537,377787590729924608
1509,rirka kurapika garou <@!528580754683461632>,2021-12-05 13:49:54.089,377787590729924608
1510,<@!528580754683461632>,2021-12-05 13:50:56.101,377787590729924608
1511,<@!490180796804497419> sini chel,2021-12-05 13:56:06.881,528580754683461632
1512,this works <@!528580754683461632>,2021-12-05 13:58:24.119,377787590729924608
1513,violet kurapika garou <@!490180796804497419>,2021-12-05 14:01:29.064,377787590729924608
1514,<@!490180796804497419> kmn syg,2021-12-05 15:05:43.143,528580754683461632
1515,koe ikut maen apex lgi ga <@!528580754683461632>,2021-12-06 04:57:03.478,377787590729924608
1516,<@!528580754683461632>,2021-12-06 06:46:00.746,377787590729924608
1517,lah ada lu <@!332167919335243778>,2021-12-06 12:44:29.266,377787590729924608
1518,<@!528580754683461632>,2021-12-07 04:39:59.938,377787590729924608
1519,.trade <@!528580754683461632>,2021-12-07 04:41:07.818,377787590729924608
1520,<@!332167919335243778>,2021-12-07 04:47:04.705,377787590729924608
1521,<@!528580754683461632>,2021-12-07 05:09:26.407,377787590729924608
1522,<@!377787590729924608> kurang 1 lvl lmao,2021-12-07 05:11:52.986,528580754683461632
1523,rpg give <@!528580754683461632> 1b,2021-12-07 05:12:21.022,377787590729924608
1524,rpg give <@!377787590729924608> 600m,2021-12-07 05:12:45.460,528580754683461632
1525,owobonk <@!528580754683461632>,2021-12-07 05:18:10.375,377787590729924608
1526,<@!528580754683461632>,2021-12-07 05:22:45.465,377787590729924608
1527,goodmorning sunshine <@!386643626530308096>,2021-12-07 05:57:55.674,377787590729924608
1528,good morning baby <@!377787590729924608>,2021-12-07 06:09:15.325,386643626530308096
1529,<@!528580754683461632>,2021-12-07 08:12:43.692,377787590729924608
1530,<@!528580754683461632> u awake yet?,2021-12-08 02:22:25.203,377787590729924608
1531,owohug <@!386643626530308096>,2021-12-08 04:06:40.014,377787590729924608
1532,owokiss <@!528580754683461632>,2021-12-08 04:06:44.630,377787590729924608
1533,Owofuck <@377787590729924608>,2021-12-08 04:09:26.213,528580754683461632
1534,<@345445833489121280> we were just talking about him yesterday,2021-12-08 04:45:17.916,386643626530308096
1535,<@!490180796804497419> if i cant get soma then ill take this,2021-12-08 11:09:03.071,386643626530308096
1536,<@!345445833489121280> mau ga,2021-12-08 11:21:52.205,386643626530308096
1537,$give yukichi fukuzawa <@!345445833489121280>,2021-12-08 11:23:21.680,386643626530308096
1538,<@!345445833489121280> mau ga,2021-12-08 15:51:05.256,386643626530308096
1539,$give michizou tachihara <@!345445833489121280>,2021-12-08 15:55:34.272,386643626530308096
1540,owohug <@!386643626530308096>,2021-12-08 15:56:09.608,345445833489121280
1541,$give <@!386643626530308096> lyon vestia,2021-12-08 15:57:06.995,345445833489121280
1542,$give lyon vestia <@!386643626530308096>,2021-12-08 15:57:22.831,345445833489121280
1543,$give <@!386643626530308096> lyon vastia,2021-12-08 15:58:26.163,345445833489121280
1544,$give michizou tachihara <@!345445833489121280>,2021-12-08 15:58:34.077,386643626530308096
1545,$give michizou tachihara <@!345445833489121280>,2021-12-08 15:58:39.886,386643626530308096
1546,<@!490180796804497419> udah selesai chel?,2021-12-08 16:11:22.497,528580754683461632
1547,<@!528580754683461632>,2021-12-08 16:16:15.062,490180796804497419
1548,Osamu Dazai just appeared in <#884048496703975444> <@!345445833489121280>,2021-12-08 18:03:10.650,377787590729924608
1549,<@!332167919335243778> what is this buck boohbah,2021-12-09 05:41:25.996,386643626530308096
1550,owowave <@!386643626530308096>,2021-12-09 09:12:03.750,377787590729924608
1551,owoavatar <@!352058734815608843>,2021-12-09 10:08:43.492,377787590729924608
1552,<@!528580754683461632>,2021-12-09 14:51:44.775,377787590729924608
1553,pagi bund <@!332167919335243778>,2021-12-10 02:36:41.372,377787590729924608
1554,owokiss <@!386643626530308096> morning,2021-12-10 03:42:58.226,377787590729924608
1555,owopat <@377787590729924608>,2021-12-10 03:43:24.925,386643626530308096
1556,rpg cd <@!377787590729924608>,2021-12-10 03:52:55.044,528580754683461632
1557,rpg cd <@!528580754683461632>,2021-12-10 03:56:50.775,377787590729924608
1558,<@332167919335243778>,2021-12-10 13:02:37.689,490180796804497419
1559,Lu indomie minggu ini dah berapa kali jec <@377787590729924608>,2021-12-10 14:24:43.644,490180796804497419
1560,ayo dead by daylight <@!490180796804497419> <@!352058734815608843> <@!292567325855711235> <@!528580754683461632>,2021-12-10 14:34:38.830,332167919335243778
1561,rpg cd <@!377787590729924608>,2021-12-11 09:06:29.322,528580754683461632
1562,.p <@!377787590729924608>,2021-12-11 09:20:42.360,528580754683461632
1563,u have raid spawner? <@!528580754683461632>,2021-12-11 14:33:42.251,377787590729924608
1564,mau ikut ga? <@!528580754683461632>,2021-12-11 15:04:00.365,377787590729924608
1565,<@!528580754683461632>,2021-12-11 15:32:48.673,377787590729924608
1566,beli juga cal ntar <@!528580754683461632>,2021-12-11 15:34:17.416,377787590729924608
1567,owoavatar <@!490180796804497419>,2021-12-11 16:02:44.780,377787590729924608
1568,Owoavatar <@490180796804497419>,2021-12-11 20:05:25.864,490180796804497419
1569,owowave <@!528580754683461632>,2021-12-12 17:11:22.585,345445833489121280
1570,"<@!377787590729924608> beli legend pack jec, udh ada doppo and ranpo nih",2021-12-13 03:37:17.905,528580754683461632
1571,<@!377787590729924608>,2021-12-13 03:41:06.557,528580754683461632
1572,<@!377787590729924608> mending i sell liala di market apa di server ya,2021-12-13 03:46:19.594,528580754683461632
1573,<@!528580754683461632>,2021-12-13 04:01:38.810,377787590729924608
1574,.trade <@!377787590729924608>,2021-12-13 07:26:11.968,528580754683461632
1575,apex while waiting? <@!528580754683461632>,2021-12-13 07:34:49.272,377787590729924608
1576,udh mulai lgi <@!528580754683461632>,2021-12-13 07:51:52.214,377787590729924608
1577,<@!528580754683461632>,2021-12-13 17:09:21.131,377787590729924608
1578,<@!377787590729924608>,2021-12-13 18:14:21.570,332167919335243778
1579,<@!377787590729924608> jec klo pain for power apa ya jec,2021-12-14 07:12:59.058,528580754683461632
1580,<@!528580754683461632> u here boi?,2021-12-14 13:01:26.783,377787590729924608
1581,BAHAHAHAHA <@386643626530308096> LAGI DONG,2021-12-15 03:48:14.172,490180796804497419
1582,<@332167919335243778>,2021-12-15 03:48:34.779,490180796804497419
1583,<@!528580754683461632>,2021-12-15 04:46:38.121,377787590729924608
1584,<@377787590729924608> dazai anda block ya💀,2021-12-15 06:15:24.238,345445833489121280
1585,owoslap <@!555955826880413696>,2021-12-15 06:21:42.915,377787590729924608
1586,<@!332167919335243778>,2021-12-15 16:29:37.923,377787590729924608
1587,<@!332167919335243778>,2021-12-15 16:33:37.651,377787590729924608
1588,owopat <@!490180796804497419>,2021-12-16 03:27:46.943,377787590729924608
1589,.trade <@!490180796804497419>,2021-12-16 05:38:49.593,377787590729924608
1590,owohug <@!490180796804497419>,2021-12-16 05:41:45.534,377787590729924608
1591,<@377787590729924608>,2021-12-16 05:43:52.130,490180796804497419
1592,owoavatar <@!490180796804497419>,2021-12-16 05:52:42.274,377787590729924608
1593,<@!345445833489121280>,2021-12-16 05:52:49.755,377787590729924608
1594,owoavatar <@!490180796804497419>,2021-12-16 17:21:59.721,377787590729924608
1595,<@!332167919335243778>,2021-12-16 17:22:12.717,377787590729924608
1596,owoavatar <@!490180796804497419>,2021-12-16 17:23:37.079,377787590729924608
1597,<@!332167919335243778> tokoyami suka ga?,2021-12-17 04:12:30.959,345445833489121280
1598,.pass <@!528580754683461632>,2021-12-17 10:57:02.808,377787590729924608
1599,<@!528580754683461632> esyann,2021-12-17 14:24:29.663,377787590729924608
1600,<@!528580754683461632>,2021-12-17 14:24:43.643,377787590729924608
1601,<@!528580754683461632>,2021-12-17 14:24:45.014,377787590729924608
1602,.give 20000 <@!377787590729924608>,2021-12-17 14:27:23.266,528580754683461632
1603,.give <@!377787590729924608> 20000,2021-12-17 14:27:30.349,528580754683461632
1604,thankyouu <@!528580754683461632>,2021-12-17 14:27:55.405,377787590729924608
1605,.give <@!528580754683461632> 20000,2021-12-17 15:04:55.857,377787590729924608
1606,thankyou <@!528580754683461632>,2021-12-17 15:04:58.344,377787590729924608
1607,<@!377787590729924608>,2021-12-17 15:27:51.231,528580754683461632
1608,<@!377787590729924608> ini bisa ga jec,2021-12-17 15:40:32.541,528580754683461632
1609,<@!377787590729924608> ini apa jec,2021-12-17 15:58:31.422,528580754683461632
1610,.g <@!528580754683461632>,2021-12-17 16:12:24.068,377787590729924608
1611,$mmrk <@!345445833489121280>,2021-12-17 18:57:29.073,332167919335243778
1612,<@!332167919335243778>,2021-12-17 19:03:23.764,386643626530308096
1613,$give <@!345445833489121280> houtarou oreki,2021-12-17 19:06:07.008,386643626530308096
1614,$give <@!332167919335243778> neferpitou,2021-12-17 19:09:22.761,345445833489121280
1615,$give <@!345445833489121280> ririka momobami,2021-12-17 19:09:34.781,332167919335243778
1616,$give <@!345445833489121280> kirari momobami,2021-12-17 19:10:02.658,332167919335243778
1617,$givek <@!345445833489121280> 200,2021-12-17 19:10:28.735,332167919335243778
1618,SADDD <@386643626530308096>,2021-12-18 11:49:19.812,332167919335243778
1619,<@!377787590729924608>,2021-12-18 15:29:19.845,490180796804497419
1620,.trade <@!490180796804497419>,2021-12-20 04:48:01.845,377787590729924608
1621,.give <@!490180796804497419> 6969,2021-12-20 04:50:19.479,377787590729924608
1622,<@377787590729924608>,2021-12-20 04:55:56.960,490180796804497419
1623,hari ini nugas apa maen hayo? <@!332167919335243778>,2021-12-20 13:58:58.052,377787590729924608
1624,owowave <@!377787590729924608>,2021-12-20 13:59:00.680,345445833489121280
1625,owopat <@!345445833489121280>,2021-12-20 13:59:47.248,377787590729924608
1626,<@!345445833489121280> rollin donggg,2021-12-20 15:58:05.714,528580754683461632
1627,<@!377787590729924608> roll jec,2021-12-20 16:00:52.293,528580754683461632
1628,<@!528580754683461632>,2021-12-20 16:01:23.813,377787590729924608
1629,<@!528580754683461632>,2021-12-20 16:01:37.968,377787590729924608
1630,<@!528580754683461632>,2021-12-20 16:01:47.914,377787590729924608
1631,<@!377787590729924608> mianhae,2021-12-20 16:03:01.018,528580754683461632
1632,another osamu but no dazai <@!345445833489121280>,2021-12-21 04:14:45.962,386643626530308096
1633,<@!377787590729924608> u makin tobio?,2021-12-21 05:12:12.687,528580754683461632
1634,$givek 851 <@!377787590729924608>,2021-12-21 08:14:13.988,386643626530308096
1635,$givek <@!377787590729924608> 851,2021-12-21 08:14:21.166,386643626530308096
1636,$give <@!386643626530308096> erza scarlet,2021-12-21 08:14:32.804,377787590729924608
1637,<@!386643626530308096> u read wind breaker?,2021-12-21 10:08:51.140,345445833489121280
1638,owoslap <@490180796804497419>,2021-12-21 10:34:45.627,345445833489121280
1639,$give satoru gojo <@!490180796804497419>,2021-12-21 10:53:45.849,386643626530308096
1640,<@!292567325855711235> hii kun,2021-12-21 12:22:08.980,386643626530308096
1641,<@!332167919335243778> BUCKY MINTA SHINRA :C,2021-12-21 12:23:36.667,386643626530308096
1642,$give <@!386643626530308096> Shinra Kusakabe,2021-12-21 12:25:01.421,332167919335243778
1643,$givek <@!332167919335243778> 260,2021-12-21 12:26:35.849,386643626530308096
1644,kakaknya kaguya <@!332167919335243778>,2021-12-21 13:19:08.812,377787590729924608
1645,"<@!377787590729924608> ,main sini",2021-12-21 13:32:51.949,332167919335243778
1646,<@!332167919335243778> xP,2021-12-22 17:02:52.123,345445833489121280
1647,<@!332167919335243778> balik,2021-12-22 18:06:12.451,345445833489121280
1648,<@!332167919335243778> XAV,2021-12-22 18:07:49.300,345445833489121280
1649,<@332167919335243778> <@345445833489121280>,2021-12-23 19:41:25.957,490180796804497419
1650,<@!490180796804497419> main yu,2021-12-24 04:38:23.086,528580754683461632
1651,$givek <@!377787590729924608> 3500,2021-12-24 09:12:30.171,892355468314435594
1652,$k <@!377787590729924608>,2021-12-24 09:12:59.395,892355468314435594
1653,$give <@!377787590729924608> 2909,2021-12-24 09:14:27.074,892355468314435594
1654,$givek <@!377787590729924608> 2909,2021-12-24 09:14:57.727,892355468314435594
1655,<@!172002275412279296>,2021-12-24 11:34:39.390,377787590729924608
1656,<@!528580754683461632>,2021-12-24 15:44:08.519,490180796804497419
1657,<@!377787590729924608>,2021-12-25 08:27:39.487,528580754683461632
1658,<@!377787590729924608>,2021-12-25 08:27:55.964,528580754683461632
1659,<@!345445833489121280>,2021-12-25 14:59:48.491,377787590729924608
1660,<@!352058734815608843>,2021-12-25 17:22:23.410,377787590729924608
1661,<@!345445833489121280>,2021-12-25 17:33:12.935,377787590729924608
1662,<@843676116895268907>,2021-12-25 17:54:00.512,345445833489121280
1663,owopat <@843676116895268907>,2021-12-25 17:54:06.706,345445833489121280
1664,owohug <@843676116895268907>,2021-12-25 17:54:29.834,345445833489121280
1665,owopat <@!345445833489121280> <@!377787590729924608>,2021-12-25 17:54:36.256,843676116895268907
1666,owoslap <@!345445833489121280>,2021-12-25 17:54:50.429,377787590729924608
1667,owokill <@377787590729924608>,2021-12-25 17:54:59.594,345445833489121280
1668,owobully <@!345445833489121280>,2021-12-25 17:55:00.205,377787590729924608
1669,owoeat <@!345445833489121280>,2021-12-25 17:55:22.577,843676116895268907
1670,owobite <@377787590729924608>,2021-12-25 17:55:26.152,345445833489121280
1671,owobite <@!345445833489121280>,2021-12-25 17:55:28.783,843676116895268907
1672,owokill <@!345445833489121280>,2021-12-25 17:58:54.989,377787590729924608
1673,$give <@!386643626530308096> nobara kugisaki,2021-12-26 04:04:14.378,377787590729924608
1674,owowave <@!528580754683461632>,2021-12-26 08:43:00.486,377787590729924608
1675,<@377787590729924608> ini teh orangny sama yg kek di hp ga si,2021-12-26 09:21:49.826,490180796804497419
1676,<@386643626530308096> roooo,2021-12-26 09:41:25.127,345445833489121280
1677,<@386643626530308096>,2021-12-26 09:42:13.338,345445833489121280
1678,$give <@386643626530308096> tetsuya kuroko,2021-12-26 09:43:06.429,345445833489121280
1679,$givek 222 <@!345445833489121280>,2021-12-26 09:43:16.477,386643626530308096
1680,$give <@!345445833489121280> 222,2021-12-26 09:43:23.345,386643626530308096
1681,$givek <@!345445833489121280> 222,2021-12-26 09:43:32.710,386643626530308096
1682,<@!332167919335243778>,2021-12-26 10:39:30.714,386643626530308096
1683,$give <@386643626530308096> hideyoshi nagachika,2021-12-26 10:40:43.468,345445833489121280
1684,$givek <@!345445833489121280> 200,2021-12-26 10:40:57.030,386643626530308096
1685,<@!345445833489121280>,2021-12-26 12:04:53.124,386643626530308096
1686,owoslap <@!490180796804497419>,2021-12-26 12:09:01.103,345445833489121280
1687,rpg p <@!528580754683461632>,2021-12-26 12:30:23.368,377787590729924608
1688,<@!345445833489121280> CA,2021-12-26 16:10:34.857,377787590729924608
1689,<@!345445833489121280>,2021-12-26 16:10:46.674,377787590729924608
1690,<@!345445833489121280>,2021-12-26 16:10:47.297,377787590729924608
1691,<@!345445833489121280>,2021-12-26 16:10:47.794,377787590729924608
1692,<@!345445833489121280>,2021-12-26 16:10:48.212,377787590729924608
1693,<@!345445833489121280>,2021-12-26 16:10:48.636,377787590729924608
1694,<@!345445833489121280>,2021-12-26 16:10:49.018,377787590729924608
1695,<@!345445833489121280> <@!345445833489121280>,2021-12-26 16:10:49.532,377787590729924608
1696,<@!345445833489121280>,2021-12-26 16:10:50.344,377787590729924608
1697,<@!345445833489121280>,2021-12-26 16:10:50.861,377787590729924608
1698,<@!345445833489121280>,2021-12-26 16:10:51.182,377787590729924608
1699,<@!345445833489121280>,2021-12-26 16:10:51.701,377787590729924608
1700,<@!345445833489121280>,2021-12-26 16:10:52.123,377787590729924608
1701,<@!345445833489121280>,2021-12-26 16:10:52.564,377787590729924608
1702,<@!345445833489121280>,2021-12-26 16:10:53.034,377787590729924608
1703,<@!345445833489121280>,2021-12-26 16:10:53.462,377787590729924608
1704,<@!345445833489121280>,2021-12-26 16:10:53.899,377787590729924608
1705,<@!345445833489121280>,2021-12-26 16:10:54.378,377787590729924608
1706,<@!345445833489121280>,2021-12-26 16:10:54.769,377787590729924608
1707,<@!345445833489121280>,2021-12-26 16:10:55.398,377787590729924608
1708,<@!345445833489121280>,2021-12-26 16:11:01.561,377787590729924608
1709,<@!345445833489121280>,2021-12-26 16:11:02.030,377787590729924608
1710,<@!345445833489121280>,2021-12-26 16:11:02.409,377787590729924608
1711,<@!345445833489121280> <@!345445833489121280>,2021-12-26 16:11:02.874,377787590729924608
1712,<@!345445833489121280> <@!345445833489121280>,2021-12-26 16:11:03.258,377787590729924608
1713,<@!345445833489121280>,2021-12-26 16:11:03.747,377787590729924608
1714,<@!345445833489121280>,2021-12-26 16:11:04.187,377787590729924608
1715,<@!345445833489121280>,2021-12-26 16:11:04.581,377787590729924608
1716,<@!345445833489121280>,2021-12-26 16:11:05.173,377787590729924608
1717,<@!345445833489121280>,2021-12-26 16:11:05.616,377787590729924608
1718,<@!528580754683461632>,2021-12-27 04:09:25.126,386643626530308096
1719,main apa pin <@!528580754683461632>,2021-12-27 04:55:42.584,490180796804497419
1720,u in raid? <@!528580754683461632>,2021-12-27 07:00:59.217,377787590729924608
1721,.rd party <@!528580754683461632>,2021-12-27 07:02:40.910,377787590729924608
1722,<@!377787590729924608> compsnya apa,2021-12-27 07:03:02.292,528580754683461632
1723,cbless apaan dah compsnya <@!377787590729924608>,2021-12-27 07:04:15.504,528580754683461632
1724,<@!377787590729924608> no start?,2021-12-27 07:58:39.373,528580754683461632
1725,<@!528580754683461632>,2021-12-27 08:08:54.530,377787590729924608
1726,<@!377787590729924608> wow,2021-12-27 08:10:44.561,528580754683461632
